iter	Logloss
388	0.04649718822
389	0.04649712864
390	0.0464970692
391	0.04649705518
392	0.04649704035
393	0.04649698109
394	0.04649696711
395	0.04649695314
396	0.04649693836
397	0.04649692359
398	0.04649688072
399	0.04649676291
400	0.04649664562
401	0.04649652886
402	0.04649641829
403	0.04649640435
404	0.04649634927
405	0.04649633479
406	0.04649611526
407	0.04649610086
408	0.04649598587
409	0.04649587716
410	0.04649576299
411	0.04649576299
412	0.04648313213
413	0.04648307536
414	0.04648301872
415	0.04648299045
416	0.04648296222
417	0.04648293401
418	0.04647308176
419	0.04645397713
420	0.04645396371
421	0.04643476362
422	0.04641186302
423	0.04640029239
424	0.04638386878
425	0.04636329021
426	0.04634302476
427	0.04633195472
428	0.04631259866
429	0.04631258801
430	0.04631257736
431	0.04628592271
432	0.0462859006
433	0.04627523823
434	0.04627519901
435	0.04627515988
436	0.04627512084
437	0.04627510888
438	0.04627509693
439	0.04627507746
440	0.04627505801
441	0.04627486738
442	0.04627484804
443	0.0462747534
444	0.04627471329
445	0.0462747015
446	0.04627451327
447	0.0462744941
448	0.04627448453
449	0.04627443592
450	0.04627443592
451	0.04627441258
452	0.04627441258
453	0.04627441258
454	0.04627436456
455	0.04627436456
456	0.04627436456
457	0.04627436456
458	0.04627426908
459	0.0462742552
460	0.0462742552
461	0.0462741663
462	0.04627410627
463	0.04627401316
464	0.0462739204
465	0.04627388248
466	0.0462738363
467	0.04625879664
468	0.04625875866
469	0.04625866812
470	0.04625863032
471	0.04625862013
472	0.04625852411
473	0.04625851412
474	0.04625847653
475	0.04625837874
476	0.04625833115
477	0.04625832101
478	0.04625830232
479	0.04625828366
480	0.04625826141
481	0.04625825129
482	0.04625822759
483	0.04625819037
484	0.04625815323
485	0.04625813108
486	0.04625811256
487	0.04625810753
488	0.04625806332
489	0.04625805829
490	0.04625803983
491	0.04625803983
492	0.0462580348
493	0.0462580348
494	0.04625801636
495	0.04625801636
496	0.04625799794
497	0.04625799794
498	0.0462579879
499	0.04625797788
500	0.04625788991
501	0.04625788991
502	0.0462578699
503	0.04625786491
504	0.04625785575
505	0.04625785575
506	0.04625785076
507	0.04625784577
508	0.04625780593
509	0.04625778764
510	0.04625776938
511	0.04625775114
512	0.04625773132
513	0.04625772143
514	0.04625770065
515	0.04625762793
516	0.04625762793
517	0.04625762793
518	0.04621529487
519	0.04619314811
520	0.04615970501
521	0.04614705203
522	0.04612158031
523	0.04609609325
524	0.04606438258
525	0.04604175449
526	0.0460417433
527	0.04602179527
528	0.04599152415
529	0.04597186109
530	0.04597182601
531	0.04595845698
532	0.04593318637
533	0.04592090128
534	0.04592089306
535	0.04592075483
536	0.04592073768
537	0.04592066917
538	0.045920653
539	0.04592063685
540	0.04592062071
541	0.04592060458
542	0.04592059653
543	0.04592058848
544	0.0459205835
545	0.0459205657
546	0.04592049472
547	0.0459204305
548	0.0459204145
549	0.04592039851
550	0.04592038089
551	0.04592036492
552	0.04592032548
553	0.04592032548
554	0.04592028458
555	0.04592021471
556	0.04592017571
557	0.04592017571
558	0.04592016191
559	0.04592013011
560	0.04592013011
561	0.04592012039
562	0.04592012039
563	0.04592012039
564	0.04592009027
565	0.04592007087
566	0.04592003215
567	0.04592000045
568	0.04591997885
569	0.04591997094
570	0.04591994939
571	0.04591994149
572	0.04591987834
573	0.04591987082
574	0.04591984933
575	0.04591981787
576	0.04591980217
577	0.04591978649
578	0.04591977082
579	0.04591975367
580	0.04591975367
581	0.04591601648
582	0.04591598869
583	0.04591594584
584	0.04591590345
585	0.04591586077
586	0.0459158451
587	0.04591580385
588	0.04591579322
589	0.04591572137
590	0.04591571075
591	0.04591570014
592	0.04591500121
593	0.04591497062
594	0.0459149628
595	0.04591495253
596	0.04590787046
597	0.04590785996
598	0.04590783897
599	0.04590781802
600	0.04590779711
601	0.04590779001
602	0.04590774359
603	0.04590773837
604	0.04590769211
605	0.04590768421
606	0.04590767899
607	0.04589721639
608	0.04589719526
609	0.04589717462
610	0.04589714043
611	0.04589713568
612	0.04589706762
613	0.04589706281
614	0.04589704184
615	0.04589702091
616	0.04589698938
617	0.04589695792
618	0.04589695312
619	0.04589692172
620	0.04589683838
621	0.04589682802
622	0.04589682802
623	0.04589674537
624	0.04589672669
625	0.04589672195
626	0.04589671681
627	0.04589671168
628	0.04589670656
629	0.04589670656
630	0.04589666865
631	0.04589666401
632	0.04589665929
633	0.04589663883
634	0.04589663411
635	0.0458966185
636	0.04589659806
637	0.04589655724
638	0.04589654782
639	0.04589652743
640	0.04589650709
641	0.04589648678
642	0.04589646651
643	0.04589644776
644	0.04589641036
645	0.0458964057
646	0.04589639561
647	0.04589639561
648	0.04589639561
649	0.0458963553
650	0.04589631882
651	0.0458962878
652	0.0458962878
653	0.04589625683
654	0.04589625683
655	0.04589623679
656	0.04589623679
657	0.04589621679
658	0.04589617687
659	0.04589615697
660	0.04589614776
661	0.04589608607
662	0.04589607838
663	0.04589607838
664	0.04589607838
665	0.04589605854
666	0.04589602783
667	0.04589602783
668	0.04589602783
669	0.04589600764
670	0.04589596808
671	0.04589596808
672	0.04589595277
673	0.04589587401
674	0.04589586953
675	0.04589583304
676	0.0458958285
677	0.04589582395
678	0.04589581941
679	0.04589581487
680	0.04589581033
681	0.04589577131
682	0.0458957103
683	0.04589567991
684	0.04589564375
685	0.04589563924
686	0.04589563474
687	0.04589562504
688	0.04589560704
689	0.04589557674
690	0.04588083257
691	0.04586247521
692	0.04583812515
693	0.04581178664
694	0.04581172393
695	0.04581166135
696	0.04579901926
697	0.0457776996
698	0.0457776996
699	0.04577769099
700	0.04577769099
701	0.04577769099
702	0.04577760955
703	0.04576842204
704	0.04576842204
705	0.04576842204
706	0.04575516383
707	0.04574603954
708	0.0457280969
709	0.04570718151
710	0.04568098464
711	0.04566317632
712	0.0456440655
713	0.04562039039
714	0.04560257425
715	0.04558590799
716	0.04556618928
717	0.04555192934
718	0.04552311892
719	0.04550271822
720	0.04550267568
721	0.04550266089
722	0.04550265475
723	0.045491168
724	0.04547052346
725	0.0454547197
726	0.04545470498
727	0.04544138858
728	0.04542778937
729	0.04542280383
730	0.04542278118
731	0.04542278118
732	0.04541679286
733	0.04540416785
734	0.0453858621
735	0.04537809188
736	0.04537779872
737	0.04537751335
738	0.0453603659
739	0.04536033485
740	0.04536031936
741	0.04536022735
742	0.04534515812
743	0.0453381586
744	0.04531877965
745	0.04531876114
746	0.04531875593
747	0.04531874578
748	0.0453186277
749	0.04531095778
750	0.04531056695
751	0.04531048028
752	0.04531044555
753	0.04531035913
754	0.04531030912
755	0.04531025921
756	0.04531018985
757	0.0453101774
758	0.04529428768
759	0.04529418945
760	0.04529409159
761	0.04527548101
762	0.0452655288
763	0.04524750048
764	0.04523107063
765	0.04523104278
766	0.04522824154
767	0.04521825271
768	0.04520669109
769	0.0452062201
770	0.04518646177
771	0.04516784468
772	0.0451677903
773	0.04515735717
774	0.04514140943
775	0.04514140943
776	0.04514140943
777	0.04514138808
778	0.04514138808
779	0.04513066414
780	0.04513063665
781	0.04513063665
782	0.04513061459
783	0.04513058539
784	0.04513056086
785	0.04511407147
786	0.04511407147
787	0.04511404814
788	0.04511402293
789	0.04511402293
790	0.045113969
791	0.04511393948
792	0.04511391438
793	0.04511382151
794	0.0451137755
795	0.04511377181
796	0.04511376035
797	0.04511371351
798	0.04511369939
799	0.04511358206
800	0.04511355256
801	0.0451105469
802	0.0451105331
803	0.04509080091
804	0.04508136001
805	0.04507102129
806	0.04506626579
807	0.04505458373
808	0.04505458373
809	0.04505454008
810	0.04502905597
811	0.04500941979
812	0.04498722517
813	0.04498566633
814	0.04496796433
815	0.04496790306
816	0.04496244796
817	0.04496244796
818	0.04496148848
819	0.04496128562
820	0.04493552612
821	0.04491680775
822	0.04490374694
823	0.04490292922
824	0.0448842029
825	0.04488416967
826	0.04488414245
827	0.04488412885
828	0.04488411526
829	0.04488374598
830	0.04488370081
831	0.04488364678
832	0.04486318354
833	0.0448577373
834	0.04484046331
835	0.04484043443
836	0.04484040819
837	0.04484040819
838	0.04484040819
839	0.04484040819
840	0.04484036379
841	0.04484036379
842	0.04484033768
843	0.04484027775
844	0.04484025568
845	0.04484025568
846	0.04483259694
847	0.04483258856
848	0.04483255789
849	0.04483249337
850	0.04483248342
851	0.04483242363
852	0.04483239744
853	0.04483239013
854	0.04483232105
855	0.0448322306
856	0.0448322306
857	0.04483214084
858	0.04483211884
859	0.0448320885
860	0.0448320322
861	0.04483201776
862	0.04483199052
863	0.04483199052
864	0.04483196035
865	0.04483192689
866	0.04483191262
867	0.04483190077
868	0.04483188685
869	0.04483185512
870	0.04483180995
871	0.0448317991
872	0.04483178826
873	0.04483177743
874	0.04483176429
875	0.04483175251
876	0.04483173938
877	0.04481584011
878	0.04481579162
879	0.04481576293
880	0.04481573342
881	0.0448156868
882	0.04480609844
883	0.04478698686
884	0.0447703297
885	0.04476000182
886	0.04476000182
887	0.04475997283
888	0.04475996037
889	0.04474040957
890	0.04474040957
891	0.04471490074
892	0.04471487642
893	0.04470015911
894	0.04470015911
895	0.04468325468
896	0.04468320219
897	0.04468317669
898	0.04468317017
899	0.0446831638
900	0.0446831638
901	0.04468313071
902	0.04468307858
903	0.04468297481
904	0.0446675127
905	0.04466750895
906	0.04466750737
907	0.04466747019
908	0.0446571236
909	0.04465710843
910	0.04463315152
911	0.0446269724
912	0.04462696374
913	0.04462691029
914	0.04462688366
915	0.04462685707
916	0.04462684843
917	0.04462682189
918	0.04461703718
919	0.04460540343
920	0.04460537155
921	0.04460535573
922	0.04460534205
923	0.04460532625
924	0.04460531046
925	0.044605256
926	0.04460524023
927	0.04459623982
928	0.04459617675
929	0.04459614946
930	0.04459611802
931	0.04459610373
932	0.04459604106
933	0.04459597864
934	0.04459591649
935	0.04459585459
936	0.04459579296
937	0.04459573157
938	0.044595725
939	0.04459571844
940	0.04459565728
941	0.04459563297
942	0.04459563297
943	0.04458943863
944	0.04457615694
945	0.04457614654
946	0.04457614654
947	0.04457614654
948	0.04457613542
949	0.04457612503
950	0.04457002049
951	0.04457000605
952	0.04455325638
953	0.04453799436
954	0.04453797987
955	0.04452878857
956	0.04450489253
957	0.04450486167
958	0.0445048556
959	0.04450482485
960	0.04450481878
961	0.04450477962
962	0.04450477356
963	0.04450473543
964	0.04450470559
965	0.04449887896
966	0.04449037423
967	0.04449037423
968	0.04447413898
969	0.04447408376
970	0.04447408376
971	0.04447398648
972	0.04447397236
973	0.04447391432
974	0.04447390709
975	0.04447390709
976	0.04447389986
977	0.04447385144
978	0.04447384421
979	0.04447374763
980	0.04447374041
981	0.04447373279
982	0.0444737227
983	0.0444737227
984	0.0444737227
985	0.04447371548
986	0.04447370827
987	0.04447370106
988	0.04447369098
989	0.0444736809
990	0.0444736809
991	0.04447367082
992	0.04447366362
993	0.04447365641
994	0.04447364634
995	0.04447353138
996	0.04447352131
997	0.04447346679
998	0.04447340972
999	0.04447339966
